95.0,1.0,0.0,0.0,27.5,14.0,78.0,36.0
92.0,3.0,0.0,1.0,26.0,4.0,43.0,13.0
87.0,0.0,1.0,0.0,29.0,19.5,86.0,37.5
6.0,2.0,1.0,1.0,30.0,20.0,98.0,48.0
75.0,0.0,0.0,0.0,24.0,14.5,65.0,26.0
65.0,2.0,0.0,0.0,29.5,19.5,97.0,48.0
92.0,3.0,1.0,1.0,28.0,8.0,60.0,24.0
33.0,2.0,1.0,0.0,27.0,16.5,83.0,39.0
4.0,0.0,0.0,1.0,25.0,12.0,72.0,35.0
3.0,2.0,0.0,1.0,29.0,19.0,87.0,39.0
56.0,2.0,0.0,1.0,27.0,12.0,77.0,38.0
72.0,2.0,1.0,0.0,29.0,19.5,97.0,48.5
41.0,3.0,1.0,0.0,28.5,15.0,83.0,39.5
2.0,1.0,0.0,0.0,21.5,10.5,57.0,25.0
39.0,0.0,1.0,0.0,30.0,20.0,99.0,49.0
1.0,3.0,0.0,1.0,28.0,19.0,64.0,17.0
38.0,0.0,1.0,0.0,28.5,16.0,84.0,39.0
23.0,0.0,0.0,1.0,29.0,19.0,96.0,48.0
19.0,3.0,0.0,0.0,27.0,15.0,73.0,30.5
63.0,1.0,0.0,0.0,25.0,12.0,68.0,31.0
8.0,3.0,1.0,1.0,30.0,20.0,98.0,48.0
16.0,1.0,1.0,1.0,29.0,18.0,94.0,46.5
24.0,3.0,0.0,0.0,30.0,20.0,99.0,48.5
75.0,0.0,0.0,0.0,30.0,20.0,97.0,47.0
59.0,2.0,1.0,1.0,28.0,18.0,88.0,41.5
20.0,2.0,1.0,0.0,29.5,18.0,95.0,47.5
